_id,userId,userName,alias,profilePicture,userCreatedAt,bio,followers,following,lists,statusesCount,verified,userLocation,lang,type,text,createdAt,mentions,totalRetweets,favorites,replies,links,firstLink,images,impressions,isImage,firstImage,location,url,noteTweetText,inReplyTo,inReplyToId,inReplyToUserId,reportName
1575708162199793664,306349191,El de las Pizzas,Boryscorp,https://pbs.twimg.com/profile_images/1791322756052578304/vowrI-KF_normal.jpg,2011-05-27T18:34:22.000Z,"#Pizzaiolo  #Runner #AmoCorrer #PizzaLover Opiniones personales   Te quiero no por quien eres sino por quien soy cuando estoy contigo!!",1662,4881,0,54315,false,"Colombia",es,original,"El apoyo a Petro que sea virtual ya el pueblo lo eligió y lo defenderemos y rodearemos. Vamos a lo importante que es desmantelar tanta corrupción y a trabajar por nuestra patria para así vivir sabroso !!!#YoApoyoAPetro15Nov https://t.co/NyZblPBd78",2022-09-30T04:44:35.000Z,"[]",0,1,0,"[""https://x.com/Boryscorp/status/1575708162199793664/photo/1""]","https://x.com/Boryscorp/status/1575708162199793664/photo/1","[""http://pbs.twimg.com/media/Fd4KODaWQAEEfoX.jpg""]",0,true,"http://pbs.twimg.com/media/Fd4KODaWQAEEfoX.jpg","Colombia",https://x.com/user/status/1575708162199793664,,false,,,
1575692612761055233,1257334873,Rodrigo latorre,frlatorre,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2013-03-10T15:47:19.000Z,"Convencido que nosotros somos la solución  y no los políticos  el miedo la ignorancia y la polarización tienen paralizado a un pais",67,209,4,15583,false,"",es,reply,"@emiliolagos1 Voten por mi para vivir sabroso y si vivo sabroso y ustedes comen mierda!!!Petro",2022-09-30T03:42:48.000Z,"[""@emiliolagos1""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575692612761055233,,emiliolagos1,1575570939181289479,2172336210,
1575690988269338624,1396800816615460865,Soldado,Soldado79062117,https://pbs.twimg.com/profile_images/1413659109623222272/qJA0mebt_normal.jpg,2021-05-24T12:10:50.000Z,"",68,135,1,2709,false,"",es,reply,"@FranciaMarquezM Mi sentido pésame a ti qué Petro en vez de sacar un decreto para apoyarte y que lleve la imagen nuestro país por el mundo escogió su esposa para que usted siguiera aquí era ignorancia.🙏 Ah se me olvidó decirle gasta buena plata esa mujer ella sí sabe vivir sabroso 😉🤭",2022-09-30T03:36:21.000Z,"[""@franciamarquezm""]",0,1,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575690988269338624,,FranciaMarquezM,1575464402345758721,933739074401251328,
1575690393076699137,1531935527183712256,luis abadia,luisaba95109767,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2022-06-01T09:48:08.000Z,"",15,11,1,28936,false,"",es,reply,"@SoyAliciaFranco Alicia. porfa no seas MALALECHE  que la mona ALCOCER està viviendo sabroso como prometiò PETRO.. que sea su esposa son cosas del destino..Espera con paciencia tu turno para vivir sabroso que Petro te cumplirá porque es un hombre de palabra ¡",2022-09-30T03:33:59.000Z,"[""@soyaliciafranco""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575690393076699137,,SoyAliciaFranco,1575637377816481792,1202350737751236608,
1575681734934335493,1367525526747938818,Tamerlan,Tamerlan232,https://pbs.twimg.com/profile_images/1538193474708770818/vJVbE5CI_normal.jpg,2021-03-04T17:21:24.000Z,"",787,1042,5,33268,false,"",es,original,"@ParaAmargado @ELTIEMPO por eso llegaron más de 2 millones de venezolanos  ellos consiguen trabajo y comen mejor que allá  igual tranquilo que tu mesías Petro te pondrá a vivir sabroso 🤣",2022-09-30T02:59:35.000Z,"[""@eltiempo""]",0,0,1,"[]",,"[]",0,false,,"",https://x.com/user/status/1575681734934335493,,false,,,
1575676843965153281,592344901,En Guardia por La Patria!!!,Juan_Pineda77,https://pbs.twimg.com/profile_images/1424511986587607042/xI2klZNX_normal.jpg,2012-05-28T02:40:00.000Z,"Anti comunista anti socialista anti progresista o como le llamen a esos bandidos...",2561,2489,6,78937,false,"Bogotá, D.C., Colombia",es,reply,"@NoticiasRCN @nolopg1 La consorte del señor Petro si empezó a vivir sabroso… https://t.co/IiP9jyZEsh",2022-09-30T02:40:08.000Z,"[""@noticiasrcn"",""@nolopg1""]",1,3,0,"[""https://x.com/Juan_Pineda77/status/1575676843965153281/photo/1""]","https://x.com/Juan_Pineda77/status/1575676843965153281/photo/1","[""http://pbs.twimg.com/media/Fd3tvIyX0AAp3-K.jpg""]",0,true,"http://pbs.twimg.com/media/Fd3tvIyX0AAp3-K.jpg","Bogotá D.C. Colombia",https://x.com/user/status/1575676843965153281,,NoticiasRCN,1575616834279276551,35013719,
1575669097614147584,963424873,Anny S.,diago_s,https://pbs.twimg.com/profile_images/1546995353047777281/Evrx9gky_normal.jpg,2012-11-22T01:33:17.000Z,"",364,591,1,58332,false,"Colombia",es,original,"Este es el control del gasto público del gobierno de Petro nos ahogaran con impuestos para que ellos puedan  vivir sabroso clásico de la izquierda corrupta y retrógrada https://t.co/8iEx3Gyq7T",2022-09-30T02:09:22.000Z,"[]",0,0,0,"[""https://twitter.com/Melquisedec70/status/1575604586425233408""]","https://twitter.com/Melquisedec70/status/1575604586425233408","[]",0,false,,"Colombia",https://x.com/user/status/1575669097614147584,,false,,,
1575668810996420608,217975062,hermanos villalba,hnosvillalba,https://pbs.twimg.com/profile_images/1428102561832255493/w6gfaQnl_normal.jpg,2010-11-21T02:11:08.000Z,"SOMOS ARTISTAS NACIDOS EN CARTAGENA DE ASCENDENCIA LIBANESANUESTRO ESTILO ES VALLENATO FUSIONADO ACOMPAÑADO DE NUESTRA ESENCIA. INSTAGRAM @jorgevillalba20",856,1736,6,4680,false,"cartagena colombia",es,reply,"@MariaT31247609 @josehramipe @QuinteroCalle @IvanDuque A vivir sabroso a costa de nosotros! Quien carajo dijo que ella era política veaaaaaaaa le quitó el trabajo a Francia marquez!!!! La tienen haciendo mandados otro engaño más que les metieron! https://t.co/nOse9hEKjW",2022-09-30T02:08:13.000Z,"[""@mariat31247609"",""@josehramipe"",""@quinterocalle"",""@ivanduque""]",0,0,1,"[""https://x.com/hnosvillalba/status/1575668810996420608/photo/1""]","https://x.com/hnosvillalba/status/1575668810996420608/photo/1","[""http://pbs.twimg.com/media/Fd3mblYWIAICBHk.jpg""]",0,true,"http://pbs.twimg.com/media/Fd3mblYWIAICBHk.jpg","cartagena colombia",https://x.com/user/status/1575668810996420608,,MariaT31247609,1575539666958303233,1241490603218698241,
1575668799197810693,1388961851027992588,Yo,Yo44374781,https://pbs.twimg.com/profile_images/1390107850429636612/MmDeLsP0_normal.jpg,2021-05-02T21:01:46.000Z,"Yo",117,565,0,146,false,"",es,reply,"@MariaFdaCabal El famoso cambio.. Que ricoooo A VIVIR SABROSO!!!! pero les faltó completar. A VIVIR SABROSO PETRO Y SU FAMILIA..",2022-09-30T02:08:10.000Z,"[""@mariafdacabal""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575668799197810693,,MariaFdaCabal,1575640202911293440,350862112,
1575668682147373056,217975062,hermanos villalba,hnosvillalba,https://pbs.twimg.com/profile_images/1428102561832255493/w6gfaQnl_normal.jpg,2010-11-21T02:11:08.000Z,"SOMOS ARTISTAS NACIDOS EN CARTAGENA DE ASCENDENCIA LIBANESANUESTRO ESTILO ES VALLENATO FUSIONADO ACOMPAÑADO DE NUESTRA ESENCIA. INSTAGRAM @jorgevillalba20",856,1736,6,4680,false,"cartagena colombia",es,reply,"@claunatty @nilsonagu A vivir sabroso a costa de nosotros! Quien carajo dijo que ella era política veaaaaaaaa le quitó el trabajo a Francia marquez!!!! La tienen haciendo mandados otro engaño más que les metieron! https://t.co/BZkD1vZYvH",2022-09-30T02:07:42.000Z,"[""@claunatty"",""@nilsonagu""]",0,0,0,"[""https://x.com/hnosvillalba/status/1575668682147373056/photo/1""]","https://x.com/hnosvillalba/status/1575668682147373056/photo/1","[""http://pbs.twimg.com/media/Fd3mUGzXEAET06D.jpg""]",0,true,"http://pbs.twimg.com/media/Fd3mUGzXEAET06D.jpg","cartagena colombia",https://x.com/user/status/1575668682147373056,,claunatty,1575595737223933952,1535649454002524163,
1575665443884638208,389192380,OIRUBIO,OIRUBIO1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2011-10-12T00:52:40.000Z,"",10,269,1,16549,false,"",es,reply,"@Mamertos0 Ya empezaron los progresistas a defender lo indefendible tanto criticaron los viajes del hermano de duque que les dio envidia y pusieron a pasear a la esposa de petro por lo visto le hicieron conejo a los que votaron por el cambio eso sí es vivir sabroso la esposa de petro",2022-09-30T01:54:50.000Z,"[""@mamertos0""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575665443884638208,,Mamertos0,1575551720239017984,1393590919916576770,
1575663786799005696,1478882257247035393,Edward dominguez,EdwardDomnguez4,https://pbs.twimg.com/profile_images/1501426238753288195/lvji_UHU_normal.jpg,2022-01-06T00:13:16.000Z,"Romántico",33,236,0,410,false,"",es,original,"@AlertaCol Si el gobierno Petro dice que Duque dejo al pais en quiebra entonces de donde están sacando estos recursos para gastos ? La cancillería no puede designar a un civil en representación del estado ya se verán más de una investigación y un posible detrimento público .vivir sabroso ?",2022-09-30T01:48:15.000Z,"[""@alertacol""]",0,1,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575663786799005696,,false,,,
1575663253589729281,520711195,rosa gomez,rosalbagg3,https://pbs.twimg.com/profile_images/1046592049703735303/_U1NQrWi_normal.jpg,2012-03-10T20:30:36.000Z,"",493,1415,3,179010,false,"",es,reply,"@MariaFdaCabal Los Petro si saben vivir sabroso!",2022-09-30T01:46:08.000Z,"[""@mariafdacabal""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575663253589729281,,MariaFdaCabal,1575640202911293440,350862112,
1575661955582676992,148043902,☀Edinson casadiegos☀,INFANTERIA27,https://pbs.twimg.com/profile_images/589440208560660481/R5rndCIv_normal.jpg,2010-05-25T17:55:18.000Z,"Todo elegante 👿",51,356,1,5410,false,"cucuta norte de santander ",es,reply,"@NoticiasCaracol Y los MAMERTOS que eligieron a Petro pensando que eran ellos los que Hiban a vivir sabroso 🤣🤣😂🤣😂😂😂😂🤣😂😂😂😂",2022-09-30T01:40:59.000Z,"[""@noticiascaracol""]",0,0,0,"[]",,"[]",0,false,,"cucuta norte de santander ",https://x.com/user/status/1575661955582676992,,NoticiasCaracol,1575653011493457925,17813487,
1575659825668583425,808850611940757504,Sebastijan,RHNS999,https://pbs.twimg.com/profile_images/2016347392837074944/LTeQV2xA_normal.jpg,2016-12-14T01:46:28.000Z,"Lo que se escribe acá es mi opinión personal e intransferible //",3481,4060,6,96781,false,"Medellín, Colombia",es,original,"Entonces vivir sabroso significaba era que la mujer del presidente se iba a dedicar a viajar por el mundo??? 😂😂😂 es que ni a la pobre francia le ha tocado tan bueno #UnaPayasadaEs",2022-09-30T01:32:31.000Z,"[]",1,2,0,"[]",,"[]",0,false,,"Medellín Colombia",https://x.com/user/status/1575659825668583425,,false,,,
1575658901881880576,393795356,Piter VAC caeza e'aluminio,pacunab,https://pbs.twimg.com/profile_images/1738015713544085504/bgbhU6nf_normal.jpg,2011-10-19T02:43:40.000Z,"Primer y único miembro del Minarquismo Social PrivadoPatriota libertario rockero y carpinteroCapitalismo ahorro y trabajo duruGo woke go broke!!!",1348,1513,1,38742,false,"Santiago del Nuevo Extremo",es,original,"@NicotinaCarcher disque...mejor váyase a Colombia a vivir sabroso con el terrorista Petro",2022-09-30T01:28:51.000Z,"[]",0,0,1,"[]",,"[]",0,false,,"Santiago del Nuevo Extremo",https://x.com/user/status/1575658901881880576,,false,,,
1575657817574625280,541020317,MIGUEL ABRAHAM POLO POLO,MiguelPoloP,https://pbs.twimg.com/profile_images/2007921363617447936/56Q3X6KK_normal.jpg,2012-03-30T18:13:10.000Z,"🗳️Pide TARJETÓN CÁMARA AFRO y VOTA POLO POLO📍En TODA Colombia y en el exterior puedes VOTAR por mi 🇨🇴 | NO importa tu color de piel  👩🏼👩🏾‍🦱🧑🏻🧒🏽",357319,6444,300,35055,true,"",es,original,"Nos decían que los colombianos iban a “vivir sabroso” con Petro! Pero quienes están viviendo sabroso son ellos con viaticos de $63 millones recorriendo el mundo. El descaro de este desgobierno no tiene límites! Dicen que a la primera dama ya la llaman “Verónica Air-Cocer”. https://t.co/dMqNSU5uld",2022-09-30T01:24:32.000Z,"[]",2197,4234,1264,"[""https://x.com/MiguelPoloP/status/1575657817574625280/photo/1""]","https://x.com/MiguelPoloP/status/1575657817574625280/photo/1","[""http://pbs.twimg.com/media/Fd3cbssWYAQiCs-.jpg""]",0,true,"http://pbs.twimg.com/media/Fd3cbssWYAQiCs-.jpg","",https://x.com/user/status/1575657817574625280,,false,,,
1575652322000089088,226270851,osguehe,osiguehe,https://pbs.twimg.com/profile_images/1322363450157314053/AL5t0-3R_normal.jpg,2010-12-13T19:16:12.000Z,"",4426,4203,2,75076,false,"Cartagena, Colombia",es,original,"Llegó él Cambió vivir sabroso pero lo que no sabían es que era Petro y su familia https://t.co/cGwxTq5TsR",2022-09-30T01:02:42.000Z,"[]",0,0,0,"[""https://twitter.com/MariaFdaCabal/status/1575640202911293440""]","https://twitter.com/MariaFdaCabal/status/1575640202911293440","[]",0,false,,"Cartagena Colombia",https://x.com/user/status/1575652322000089088,,false,,,
1575651912745381889,1537926516884901893,Leonardo Fredy Rueda Basabe,LFRB1970,https://pbs.twimg.com/profile_images/1572312352959209473/qGXNoGIz_normal.jpg,2022-06-17T22:34:13.000Z,"",5,79,1,1020,false,"",es,original,"Dijo Francia vamos a vivir sabrosoY los pendejos que votaron por Petro no sabían que era el gobierno y amigos que iban a vivir bien.Los votantes a seguir comiendo popó.",2022-09-30T01:01:04.000Z,"[]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575651912745381889,,false,,,
1575651611774312448,559182786,Ink Girl ♥️,skininkblack,https://pbs.twimg.com/profile_images/1955239529394114560/iNSjvX4X_normal.jpg,2012-04-21T01:46:57.000Z,"Arquitecta.Empresaria.Constructora de sueños.♥️ por los gatos.Rockera por convicción.Amante con locura de la tinta.amiga de mis amigos.Por la derecha🇨🇴 ✡️🇺🇸",11448,8616,6,97252,false,"En el mejor vividero del mundo",es,reply,"@BluRadioCo A viajar sabroso ...con la plata de los colombianos...y acaso además de ser la esposa de Petro...@Veronicalcocerg  que cargo ocupa ?? Allí van..metiéndole la mano a la chequera del país...para vivir sabroso....m",2022-09-30T00:59:53.000Z,"[""@bluradioco"",""@veronicalcocerg""]",1,7,2,"[]",,"[]",0,false,,"En el mejor vividero del mundo",https://x.com/user/status/1575651611774312448,,BluRadioCo,1575614618122297355,622082899,
1575650051850121217,1563686685338210304,Gabriel V,Gabriel31596683,https://pbs.twimg.com/profile_images/1998489045354078209/VJfRdE3b_normal.jpg,2022-08-28T00:35:57.000Z,"",50,82,1,10943,false,"",es,original,"Cuando votaron por petro para vivir sabroso https://t.co/4I2YL8ttAi",2022-09-30T00:53:41.000Z,"[]",0,0,0,"[""https://twitter.com/MariaFdaCabal/status/1575640202911293440""]","https://twitter.com/MariaFdaCabal/status/1575640202911293440","[]",0,false,,"",https://x.com/user/status/1575650051850121217,,false,,,
1575649987966353409,1563686685338210304,Gabriel V,Gabriel31596683,https://pbs.twimg.com/profile_images/1998489045354078209/VJfRdE3b_normal.jpg,2022-08-28T00:35:57.000Z,"",50,82,1,10943,false,"",es,original,"Cuando votaron por petro para vivir sabroso https://t.co/4I2YL8KwCi",2022-09-30T00:53:25.000Z,"[]",0,0,0,"[""https://twitter.com/MariaFdaCabal/status/1575640202911293440""]","https://twitter.com/MariaFdaCabal/status/1575640202911293440","[]",0,false,,"",https://x.com/user/status/1575649987966353409,,false,,,
1575649869897015296,47204966,prospero acevedo,viajerooo2000,https://pbs.twimg.com/profile_images/1279651250372575232/2ixnKrl3_normal.jpg,2009-06-14T23:36:20.000Z,"",29,55,0,10769,false,"Colombia",es,reply,"@elespectador Ahhh para vivir sabroso quisiera saber que pasaría si eso lo hubiera echo la esposa de Duque. haber izmierdosos porque es petro tiene derecho a gastarse la plata de los colombianos de esa forma tan miserable.",2022-09-30T00:52:57.000Z,"[""@elespectador""]",0,0,1,"[]",,"[]",0,false,,"Colombia",https://x.com/user/status/1575649869897015296,,elespectador,1575649228826746888,14834302,
1575649759574261760,977642331464781824,Alberto Maya. (bizcocho)😇,Alberto14083934,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2018-03-24T20:24:30.000Z,"",1791,4151,2,31891,false,"",es,reply,"@100dolaritos @petrogustavo No era Francia Márquez! la que iba a vivir sabroso? y que dé ¡brincona! pocón  pocon:☺️",2022-09-30T00:52:31.000Z,"[""@100dolaritos"",""@petrogustavo""]",1,1,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575649759574261760,,100dolaritos,1575621122564845568,1535522183354753024,
1575647182979747840,2530912470,Edgar Guilermo Ferla,edgarferla,https://pbs.twimg.com/profile_images/1045142346663366657/qAN5xAoC_normal.jpg,2014-05-28T21:47:40.000Z,"Ingeniero Agroindustrial UNAL.",916,1143,2,51811,false,"Palmira, Colombia",es,reply,"@WRadioColombia Vamos a vivir sabroso. Por cierto una verdadera esposa estaría al lado de su esposo apoyandolo en estos momentos donde claramente no le estan saliendo las cosas bien al Presidente. Pero como que lo del venado de Petro es verdad y con nuestra plata que es lo peor...",2022-09-30T00:42:17.000Z,"[""@wradiocolombia""]",0,0,0,"[]",,"[]",0,false,,"Palmira Colombia",https://x.com/user/status/1575647182979747840,,WRadioColombia,1575630660072624129,20560294,
1575645755531874305,1530884611575799808,Él profe Antisocialismo.🫡,NegrodeAguaclar,https://pbs.twimg.com/profile_images/1989443765665202176/aosGWgVQ_normal.jpg,2022-05-29T12:12:09.000Z,"Normalista licenciado y Magister en comunicación 30 años en el magisterio sin militar en la izquierda.",19371,7317,8,19527,false,"Aguaclara.",es,original,"Un colombiano que gana el mínimo demora en ganar 63 millones más de 5 años; bueno petristas jijueputas la esposa de Petro se gastó esa cantidad en 12 días viajando al Japón falta lo del Reino Unido los atiendo de a uno malparidos vivir sabroso era para ellos.",2022-09-30T00:36:36.000Z,"[]",145,229,6,"[]",,"[]",0,false,,"Aguaclara.",https://x.com/user/status/1575645755531874305,,false,,,
1575644167203540992,2377701323,raul gutierrez e,1957_raul,https://pbs.twimg.com/profile_images/1638268360499556353/Uhe776Ck_normal.jpg,2014-03-03T01:31:03.000Z,"Amo mi Colombia y mi tierra paisay la defiendo de políticos corruptos",749,1019,1,183210,false,"",es,original,"Si Petro va a perdonar todos los bandidos de Colombiaincluyendo los condenadospara que leyesjusticiamagistradoscortescárcelessi todos vamos a vivir sabroso como hermanos?como no necesitamos de nada de estohay está el dinero que se puede ahorrar para lo que necesita",2022-09-30T00:30:18.000Z,"[]",1,1,1,"[]",,"[]",0,false,,"",https://x.com/user/status/1575644167203540992,,false,,,
1575640287405539328,3222525390,Dario Jose,agamez_t,https://pbs.twimg.com/profile_images/1556118204954689537/7eAQABNF_normal.jpg,2015-05-21T18:11:48.000Z,"soy de derecha a todo dar el comunismo socialista encaja en Venezuela Cuba y demás pero en mi Colombia sólo suena el capitalismo de ultra derecha.",325,746,0,9649,false,"",es,reply,"@MiguelPoloP @petrogustavo La doña Francia se dedico a vivir sabroso de trabajar pocon pocon así que mejor que viva su mundo de mentiras fabricando fantasías.",2022-09-30T00:14:53.000Z,"[""@miguelpolop"",""@petrogustavo""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575640287405539328,,MiguelPoloP,1575535248288452608,541020317,
1575638747441668096,1267960560362151936,Carlos González,CarlosG82794521,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2020-06-02T23:26:31.000Z,"",19,22,0,12222,false,"",es,reply,"@ELTIEMPO @Veronicalcocerg El tiempo. Toda la familia petro Alcocer al poder. Que viva la igualdad. A vivir sabroso que sus borregos aplauden. Los comunistas odian la riqueza en poder de los demas. La quieren toda para ellos. Señor dios mío. Ten piedad de Colombia. Perdone a su pueblo y ayúdenos.",2022-09-30T00:08:45.000Z,"[""@eltiempo"",""@veronicalcocerg""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575638747441668096,,ELTIEMPO,1575629318062997504,9633802,
1575637764451684352,723523446257422336,Ed Múcaro Megascops Nudipes,edurgos7,https://pbs.twimg.com/profile_images/1052645696883609601/c5iakG2__normal.jpg,2016-04-22T14:46:46.000Z,"PhD Natural Science Colectivo Independentista Milenios De Derecha 🫱y🫲 Izquierda 🇵🇷 ✊ Partido Puertorriqueño Unión Democrata Independiente. P.P.U.D.I ✊",695,2477,0,41768,false,"Isla de Mona Puerto Rico ",es,original,"@JPagajos Se cansaron muy rápido de vivir Sabroso en el Socialismo Comunista de Petro.No lleva ni 3 meses. https://t.co/DJP8kd30Jt",2022-09-30T00:04:51.000Z,"[]",0,0,0,"[""https://x.com/edurgos7/status/1575637764451684352/photo/1""]","https://x.com/edurgos7/status/1575637764451684352/photo/1","[]",0,false,,"Isla de Mona Puerto Rico ",https://x.com/user/status/1575637764451684352,,false,,,
1575634761842032640,715126897,JOSE BAYONA CORTES,josebayonacorte,https://pbs.twimg.com/profile_images/1317881675561508877/iSb8vHv2_normal.jpg,2012-07-24T23:46:12.000Z,"3183660822",317,3380,1,1493,false,"Montería, Colombia",es,reply,"@BluRadioCo @alepach02 Estamos en el gobierno  PARA VIVIR SABROSO No se quejen ellos claro . Voten  por Petro para vivir sabroso. A costillas de quien? Ya sabemos de los que pagamos impuestos",2022-09-29T23:52:55.000Z,"[""@bluradioco"",""@alepach02""]",0,0,0,"[]",,"[]",0,false,,"Montería Colombia",https://x.com/user/status/1575634761842032640,,BluRadioCo,1575604338134847488,622082899,
1575631837178667008,141777432,@ lety quintero,letya6010,https://pbs.twimg.com/profile_images/1957967976419733504/ksSSeYh8_normal.jpg,2010-05-09T01:19:10.000Z,"",128,490,1,13947,false,"",es,reply,"@santiagoangelp @petrogustavoOsea que petro tiene dos cancilleres.Un canciller de mostrarQue es la mujerY un canciller  dedialogo y trabajo que es alvaro leyva.No que bueno eso es vivir sabroso a costillas de los cambiamos.",2022-09-29T23:41:18.000Z,"[""@santiagoangelp"",""@petrogustavo""]",0,1,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575631837178667008,,santiagoangelp,1575616138800558081,521611526,
1575631552972627968,878406599911624704,Steven Martinez🏳️‍🌈,StevenMarOsp,https://pbs.twimg.com/profile_images/1987966744195977216/Uvjqv6hP_normal.jpg,2017-06-24T00:17:08.000Z,"Defensor DDHH.  Investigador. Pensador Crítico. Me muevo por Bogotá.",1060,1325,2,49031,false,"",es,reply,"@WRadioColombia Petro la puso a vivir sabroso.",2022-09-29T23:40:10.000Z,"[""@wradiocolombia""]",0,2,1,"[]",,"[]",0,false,,"",https://x.com/user/status/1575631552972627968,,WRadioColombia,1575630660072624129,20560294,
1575630392883023872,589670127,Geiner Quintero N.,Ge_quina,https://pbs.twimg.com/profile_images/560584145274142720/-mj_A0Ue_normal.jpeg,2012-05-25T01:44:46.000Z,"",38,30,0,9831,false,"",es,reply,"@BluRadioCo Nadie entendió quienes iban a vivir sabroso en este gobierno No Francia que se inventó la frase.",2022-09-29T23:35:34.000Z,"[""@bluradioco""]",0,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575630392883023872,,BluRadioCo,1575614618122297355,622082899,
1575627675216924673,191261976,DJ Jhon,djjhondiaz,https://pbs.twimg.com/profile_images/2008916254149492737/k8mPOWpH_normal.jpg,2010-09-16T00:41:51.000Z,"Admin Empresas DJ Organizador de Eventos activación marcas artistas modelos en Bogotá y fuera de la ciudad. Hala Madrid y Millos 🇨🇴🇧🇷🇪🇦🇩🇴",2050,5248,21,48435,false,"",es,original,"Bueno Petro si está cumpliendo por que el dijo que va a vivir sabroso y la esposa también 🤭🤔 https://t.co/nWOiCaB9z2",2022-09-29T23:24:46.000Z,"[]",0,1,0,"[""https://twitter.com/BluRadioCo/status/1575614618122297355""]","https://twitter.com/BluRadioCo/status/1575614618122297355","[]",0,false,,"",https://x.com/user/status/1575627675216924673,,false,,,
1575627566459015168,854796792931770369,MARIO GOMEZ GOMEZ,MAGOGO0827,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2017-04-19T20:40:11.000Z,"",775,2491,0,23689,false,"",es,reply,"@MiguelPoloP @petrogustavo La tarea de ella era prestarse para la imposision de petro como presidente y ahora esta viviendo sabroso el unico tranajo es cobrar la nomina o se la llevaran a domicilio eso si es vivir sabroso pero sin corrupsion",2022-09-29T23:24:20.000Z,"[""@miguelpolop"",""@petrogustavo""]",1,0,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575627566459015168,,MiguelPoloP,1575535248288452608,541020317,
1575625323470675969,759715158,Judy,judyhf10,https://pbs.twimg.com/profile_images/1998471135982211072/UtB5jjny_normal.jpg,2012-08-15T16:42:08.000Z,"Mujer colombiana orgullosamente costeña y casi paisa!Dios y Patria!Libertad y orden!La Bioclimática mi pasión!",9337,9080,2,25151,false,"Colombia",es,original,"Entonces la primera dama es la embajadora especial para asumir las funciones vicepresindenciales ....y Doña Francia ganándose el sueldo sin trabajar... lo de vivir sabroso era su proyección personal.",2022-09-29T23:15:25.000Z,"[]",14,35,2,"[]",,"[]",0,false,,"Colombia",https://x.com/user/status/1575625323470675969,,false,,,
1575622918565900288,857374926940098561,Aladiestra,Aladiestra1,https://pbs.twimg.com/profile_images/1584707314103336961/caFZM_Fr_normal.jpg,2017-04-26T23:24:46.000Z,"Hoy decir la verdad se convirtió en políticamente incorrecto y mantener valores y principios en profundamente revolucionario.",9808,2487,12,174091,true,"",es,original,"Embajadora en misión especial con ese rimbombante y rídiculo cargo tienen a la esposa de Petro Verónica Alcocer @Veronicalcocerg ganando 63 MILLONES de nuestros impuestos por pasear. Les dijeron que iban a vivir sabroso y sus tontazos votantes creían que eran ello.",2022-09-29T23:05:52.000Z,"[""@veronicalcocerg""]",26,27,1,"[]",,"[]",0,false,,"",https://x.com/user/status/1575622918565900288,,false,,,
1575622825871826947,2235642886,Nelson Jaramillo R.,nelmilloram,https://pbs.twimg.com/profile_images/747589531789045760/IxqOaV6p_normal.jpg,2013-12-21T02:23:45.000Z,"",457,60,1,70715,false,"",es,reply,"@ANIABELLO_R La verdades de Petro también existen Pa Vivir Sabroso  cierto Sra.Alcocer ..?",2022-09-29T23:05:30.000Z,"[""@aniabello_r""]",0,1,0,"[]",,"[]",0,false,,"",https://x.com/user/status/1575622825871826947,,ANIABELLO_R,1575609025944686595,25323002,
1575619476451561473,715126897,JOSE BAYONA CORTES,josebayonacorte,https://pbs.twimg.com/profile_images/1317881675561508877/iSb8vHv2_normal.jpg,2012-07-24T23:46:12.000Z,"3183660822",317,3380,1,1493,false,"Montería, Colombia",es,original,"@AlertaCol La vicepresidenta. Lo dijo en campaña que votarán por Petro para vivir Sabroso. Aja es claro   ella está viviendo SABROSO",2022-09-29T22:52:11.000Z,"[""@alertacol""]",0,0,0,"[]",,"[]",0,false,,"Montería Colombia",https://x.com/user/status/1575619476451561473,,false,,,
